Title,Price sale,Price origin,Màn hình,CPU,RAM,Ổ cứng,Đồ họa,Hệ điều hành,Trọng lượng,Kích thước,Xuất xứ,Năm ra mắt,urlre","AMD, Ryzen 5, 7520U","8 GB (1 thanh 8 GB), DDR4",SSD 256 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.36 kg,32.4 x 21.5 x 1.79 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-245-g10-r5-7520u-9h8x8pt
"Laptop Acer Nitro Gaming AN515-58-769J i7 12700H/8GB/512GB/15.6""FHD/GeForce RTX 3050 4GB/Win11 (No.00834736)",21.990.000₫,29.990.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, Acer ComfyView LED-backlit","Intel, Core i7, 12700H","8 GB (1 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,NVIDIA GeForce RTX 3050 4GB,Windows 11 Home Single Language,2.5 kg,360.4 x 271.09 x 25.9 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-58-769j-i7-12700h
"Laptop Acer Swift X SFX16-51G-50GS i5 11320H/16GB/512GB/GeForce RTX3050 4GB/16.1"" FHD/Win 11 (No.00884872)",21.990.000₫,30.990.000₫,"16.1  Chính: inch, FHD (1920 x 1080) Màn hình chính:, IPS, 60  Màn hình chính: Hz, Acer ComfyView LED-backlit Chính:","Intel, Core i5, 11320H","16 GB (1 thanh 16 GB), LPDDR4",SSD 512 GB,,Windows 11 Home,1.9 kg,367.8 (W) x 236.1 (D) x 18.9 (H) mm,Trung Quốc,2021,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-x-sfx16-51g-50gs-i5-11320h
"Laptop Lenovo Thinkpad T14s Gen 2 i5 1145G7/16GB/512GB/14"" FHD/Win 11 (No.00905155)",22.990.000₫,,"14 inch, 1920 x 1200 Pixels, IPS, 60 Hz, 300 nits, Anti-Glare","Intel, Core i5, 1145G7","16 GB, DDR4, 4266 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11,1.57 kg,327.5 x 225.3 x 16.81 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-t14s-gen-2-i5-1145g7
Laptop Acer Nitro 5 Tiger Gaming AN515-58-52SP i5 12500H/8GB/512GB SSD/GeForce RTX 3050 4GB/Win11 (No.00798025),20.990.000₫,29.490.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, Acer ComfyView LED-backlit","Intel, Core i5, 12500H","8 GB (1 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,NVIDIA GeForce RTX 3050 4GB; Intel Iris Xe Graphics,Windows 11 Home,2.5 kg,360.4 x 271.09 x 25.9 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-58-52sp-i5-12500h
"Laptop HP ProBook 440 G10 i5 1340P/16GB/512GB/14""FHD Touch/Win11 (No.00888665)",23.290.000₫,,"14.0 inch, 1920 x 1080 Pixels, IPS, 60 Hz, Anti-glare LED UWVA","Intel, Core i5, 1340P",16 GB,SSD 512 GB,,Windows 11 Home Single Language,1.38 kg,32.19 x 21.39 x 1.99 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-probook-440-g10-i5-1340p
"Laptop Asus Vivobook Pro 14 OLED K3405ZF-KM184W i5 12500H/16GB/512GB/14"" 2.8K/Nvidia RTX2050 4GB/Win11 (No.00906609)",20.490.000₫,25.990.000₫,"14 inch, 2880 x 1800 Pixels Màn hình chính:, OLED, 90, OLED","Intel, Core i5, 12500H","16 GB (2 thanh 8 GB), DDR4",SSD 512 GB,NVIDIA Geforce RTX 2050 4GB; Intel UHD Graphics,Windows 11 Home,1.45 kg,31.71 x 22.25 x 1.89 ~ 1.89 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-pro-14-oled-k3405zf-km184w-i5-12500h
Laptop HP Gaming Victus 15-fb1022AX R5 7535HS/16GB/512GB/15.6''FHD/NVIDIA RTX2050 4GB/Win11 (No.00906463),19.990.000₫,25.490.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144, Anti-Glare","AMD, Ryzen 5, 7535HS","16 GB (2 thanh 8 GB), DDR5",SSD 512 GB,NVIDIA GeForce RTX 2050; AMD Radeon Graphics,Windows 11 Home Single Language,2.29 kg,35.79 x 25.5 x 2.35 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-15-fb1022ax-r5-7535hs
"Laptop Lenovo Gaming LOQ - 15IAX9 i5 12450HX/AI/12GB/512GB/15.6""FHD/RTX3050 6GB/Win11 (No.00906624)",19.790.000₫,22.990.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144, 300 nits, Anti -glare LED-Backlit Display","Intel, Core i5, 12450HX","12 GB, DDR5, 4800 MHz",SSD 512 GB,NVIDIA GeForce RTX 3050 6GB,Windows 11 Home Single Language,2.38 kg,359.86 x 258.7 x 21.9-23.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-loq-15iax9-i5-12450hx-12gb-rtx3050
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/hp-gaming-victus-16-e1104ax-r7-6800h
"Laptop Lenovo Ideapad Gaming 3 15ARH7 R5 7535HS/8GB/512GB/15.6""FHD/Nvidia RTX 4050 6GB/Win11 (No.00892738)",25.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 120 Hz, 250 nits, Anti - Glare","AMD, Ryzen 5, 7535HS","8 GB (1 thanh 8 GB), DDR5, 4800 MHz",SSD 512 GB,NVIDIA GeForce RTX 4050 6GB GDDR6,Windows 11 Home Single Language,2.32 kg,359.6 x 266.4 x 21.8 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-gaming-3-15arh7-r5-7535hs
"Laptop HP Pavilion 14-dv2072TU i7 1255U/8GB/512GB/14""FHD/Win11 (No.00888670)",23.890.000₫,,"14.0 inch, 1920 x 1080 Pixels, IPS, 60 Hz, Anti - Glare","Intel, Core i7, 1255U",8 GB,SSD 512 GB,,Windows 11 Home Single Language,1.41 kg,32.5 x 21.66 x 1.7 cm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-14-dv2072tu-i7-1255u
Laptop HP Pavilion 15-eg3111TU i5 1335U/16GB/512GB/15.6''FHD/Win11 (No.00900042),21.290.000₫,,"15.6 inch, FHD (1920 x 1080), IPS, Hãng không công bố Hz, LCD","Intel, Core i5, 1335U","16 GB (2 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,,Windows 11 Home Single Language,1.68 kg,36.02 x 23.4 x 1.8 (W x D x H) cm,Việt Nam / Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg3111tu-i5-1335u
"Laptop Asus TUF Gaming FX517ZC-HN077W i5 12450H/8GB/512GB/15.6""FHD/GeForce RTX 3050 4GB/Win 11 (No.00800822)",18.490.000₫,23.990.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, 250 nits, Anti-glare LED-backlit","Intel, Core i5, 12450H","8 GB (1 thanh 8 GB), DDR5, 4800 MHz",SSD 512 GB,NVIDIA GeForce RTX 3050 4GB; Intel UHD Graphics,Windows 11 Home,2 kg,354 x 251 x 19.9 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-fx517zc-hn077w-i5-12450h
MacBook Air 13 inch M1 2020 8CPU 7GPU 8GB/256GB (No.00725093),18.490.000₫,22.990.000₫,"13.3 inch, 2560 x 1600 Pixels, IPS, IPS LCD LED Backlit, True Tone","Apple, M1","8 GB, LPDDR4",SSD 256 GB,Apple M1 GPU 7 nhân,,1.29 kg,304.1 x 212.4 x 4.1 ~ 16.1 mm,Trung Quốc,2020,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-2020-m1-256gb
"Laptop Lenovo IdeaPad Slim 5 14IRL8 i5 13500H/16GB/1TB/14""WUXGA/OLED/Win11 (No.00906626)",18.490.000₫,20.990.000₫,"14 inch, 1920 x 1200 Pixels, OLED, 60, 400 nits, OLED","Intel, Core i5, 13500H","16 GB (1 thanh 16 GB), DDR5, 5200 MHz",SSD 1 TB,Intel Iris Xe Graphics,Windows 11 Home Single Language,1.46 kg,312 x 221 x 16.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-14irl8-i5-13500h?dung-luong=1tb
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-4-i7-1255u?ram=ram-8gb
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-cyborg-15-a12ucx-618vn-i5-12450h
"Laptop Acer Gaming Aspire 5 A515-58GM-59QZ i5 13420H/32GB/512GB/15.6""FHD/Nvidia RTX 2050 4GB/Win11 (No.00905227)",22.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, FHD","Intel, Core i5, 13420H","32 GB (2 thanh 16 GB), DDR4",SSD 512 GB,NVIDIA Geforce RTX 2050 4GB; Intel UHD Graphics,Windows 11 Home,1.7 kg,361 x 237 x 17.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58gm-59qz-i5-13420h
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg3095tu-i5-1335u
"Laptop Gigabyte Gaming A5 K1-AVN1030SB R5 5600H/8GB/512GB/15.6""FHD/Nvidia RTX 3060 6GB/Win11 (No.00882605)",17.490.000₫,19.990.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, Anti - Glare","AMD, Ryzen 5, 5600H","8 GB (1 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,NVIDIA GeForce RTX 3060 6GB; AMD Radeon RX Graphics Vega 7,Windows 11 Home,2.12 kg,361 x 258 x 25.3 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-a5-k1-avn1030sb-r5-5600h
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-7-gaming-a715-76g-55t6-i5-12450h
"Laptop Lenovo ThinkBook 15 G5 ABP R5 7530U/16GB/512GB/15.6""FHD/Win 11 (No.00904952)",18.690.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, 300 nits, Anti - Glare","AMD, Ryzen 5, 7530U","16 GB (2 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.7 kg,357 x 235 x 18.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-15-g5-r5-7530u
"Laptop Lenovo ThinkBook 16 G6 IRL i5-13500H/16GB/512GB/16.0""WUXGA/Win11 (No.00907594)",17.490.000₫,17.990.000₫,"16 inch, 1920 x 1200 Pixels, IPS, 0, 300 nits, Anti-glare LED Backlit Ultra Slim Chính:","Intel, Core i5, 13500H","16 GB (2 thanh 8 GB), DDR5, 5200 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home Single Language,1.7 kg,356 x 253.5 x 17.5 mm,Trung Quốc,2024,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkbook-16-g6-irl-i5-13500h
"Laptop Lenovo Ideapad Slim 3 15IRH8 i7 13620H/16GB/512GB/15.6"" FHD/Win 11 (No.00907328)",18.490.000₫,,"15.6 inch, 1920 x 1200 Pixels, IPS, 60, 300 nits, Anti-Glare","Intel, Core i7, 13620H","16 GB (1 thanh 16 GB), DDR5, 4800 MHz",SSD 512 GB,Intel UHD Graphics,Windows 11 Home Single Language,1.62 kg,359.3 x 235 x 17.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-3-15irh8-i7-13620h
"Laptop MSI Gaming Cyborg 15 A12UCX-281VN i5-12450H/8GB/512GB/15.6""FHD/RTX 2050 4GB/Win11_Balo (No.00904603)",18.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, 250 nits, IPS FHD","Intel, Core i5, 12450H","8 GB, DDR5, 4800 MHz",SSD 512 GB,NVIDIA Geforce RTX 2050 4GB,Windows 11 Home,1.98 kg,359.36 x 250.34 x 21.95~22.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-cyborg-15-a12ucx-281vn-i5-12450h
"Laptop MSI Gaming Cyborg 15 A12UCX-281VN i5-12450H/8GB/512GB/15.6""FHD/RTX 2050 4GB/Win11_Balo (No.00904603)",16.990.000₫,18.990.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, 250 nits, IPS FHD","Intel, Core i5, 12450H","8 GB, DDR5, 4800 MHz",SSD 512 GB,NVIDIA Geforce RTX 2050 4GB,Windows 11 Home,1.98 kg,359.36 x 250.34 x 21.95~22.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-cyborg-15-a12ucx-281vn-i5-12450h
"Laptop Lenovo Ideapad Slim 5 Light 14ABR8 R7 7730U/16GB/512GB/14.0""FHD/Win11 (No.00881885)",19.990.000₫,,"14.0 inch, 1920 x 1080 Pixels, IPS, Hz, 300 nits, Anti-Glare LED-Backlit Display","AMD, Ryzen 7, 7730U","16 GB, DDR4, 3200 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.17 kg,324.1 x 215.7 x 17.1 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-light-14abr8-r7-7730
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/hp-15-fd0079tu-i5-1335u
"Laptop HP 15s fq5160TU i5 1235U/16GB/512GB/15.6""FHD/Win 11 (No.00851505)",19.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, 250 nits, Anti-Glare","Intel, Core i5, 1235U","16 GB (2 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home,1.7 kg,35.85 x 24.2 x 1.79 cm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5160tu-i5-1235u
"Laptop HP 15s-fq5146TU i7 1255U/8GB/512GB/15.6""FHD/Win11 (No.00862458)",22.890.000₫,,"15.6 inch, 1920 x 1080 Pixels, WVA, 60 Hz, 250 nits, Wide-Viewing Angle (WVA)","Intel, Core i7, 1255U","8 GB (2 thanh 4 GB), DDR4, 3200 MHz",SSD 512 GB,,Windows 11 Home Single Language,1.69 kg,"35,85 x 24,2 x 1,79 cm",Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/hp-15s-fq5146tu-i7-1255u
"Laptop Dell Inspiron 15 N3520 i5 1235U/16GB/512GB/15.6""FHD/Win11/Office HS21 (25P231) (No.00906292)",16.490.000₫,16.990.000₫,"15.6 inch, FHD (1920 x 1080), IPS, 120, FHD","Intel, Core i5, 1235U","16 GB, DDR4",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home,1.67 kg,35.85 x 23.49 x 1.75 cm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-15-n3520-i5-1235u-512gb
Laptop HP Pavilion 15-eg2083TU i5 1240P/8GB/512GB/15.6''FHD/Win11 (No.00859666),16.190.000₫,19.790.000₫,"15,6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, IPS FHD","Intel, Core i5, 1240P","8 GB (2 thanh 4 GB), DDR4, 3200 MHz",SSD 512 GB,,Windows 11 Home Single Language,1.72 g,36.02 x 23.4 x 1.79 (W x D x H) cm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/hp-pavilion-15-eg2083tu-i5-1240p
"Laptop Dell Vostro 14 V3420 i5 1235U/8GB/512GB/14""FHD/Win11/Office HS21 (No.00907767)",15.990.000₫,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/dell-vostro-14-v3420-i5-1235u
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58gm-53pz-i5-13420h
"Laptop Acer Aspire 7 A715-76-53PJ i5 12450H/16GB/512GB/15.6""""FHD/Win11 (No.00904728)",16.990.000₫,,"15.6 inch, FHD (1920 x 1080), IPS, 60 Hz, Acer ComfyView LED-backlit","Intel, Core i5, 12450H","16 GB (2 thanh 8 GB), DDR4",SSD 512 GB,Intel UHD Graphics,Windows 11 Home,2.1 kg,362.3 x 237.4  x 19.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/laptop-acer-aspire-7-a715-76-53pj-i5-12450h
Laptop Acer Aspire Gaming A715-43G-R8GA R5 5625U/8GB/512GB SSD/GeForce RTX3050 4GB/Win 11 (No.00879630),15.490.000₫,21.990.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, Acer ComfyView LED-backlit","AMD, Ryzen 5, 5625U","8 GB (1 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,NVIDIA GeForce RTX 3050 4GB,Windows 11 Home Single Language,2.1 kg,36.34 x 25.45 x 2.29 cm (W x D x H) cm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-gaming-a715-43g-r8ga-r5-5625u
Laptop VAIO FE14 i5 1235U/8GB/512GB/14'' FHD/Intel UHD/Win11/VWNC51427-BK (No.00884028),15.490.000₫,18.990.000₫,"14.0 inch, 1920 x 1080 Pixelss , 60Hz, IPS, 60 Hz, IPS FHD","Intel, Core i5, 1235U","8 GB (2 thanh 4 GB), LPDDR4, 4266 MHz",SSD 512 GB,Intel UHD Graphics,Windows 11 Home,1.8 kg,35.8 x 23.9 x 1.98 cm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/vaio-fe14-i5-1235u-vwnc51427-bk
Laptop Acer Nitro Gaming AN515-57-5669 i5 11400H/8GB/512GB SSD/GeForce GTX 1650 4GB/Win11 (No.00789041),15.490.000₫,22.490.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 144 Hz, Acer ComfyView LED-backlit","Intel, Core i5, 11400H","8 GB, DDR4, 3200 MHz",SSD 512 GB,NVIDIA GeForce GTX 1650 4GB; Intel UHD Graphics,Windows 11 Home,2.2 kg,363.4 x 255 x 23.9 mm,Trung Quốc,2021,https://fptshop.com.vn/may-tinh-xach-tay/acer-nitro-gaming-an515-57-5669-i5-11400h
"Laptop Asus Vivobook  A1503ZA-L1139W i5 12500H/8GB/512GB/15.6""FHD/Win 11 (No.00825034)",14.990.000₫,21.490.000₫,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, 600 nits, OLED","Intel, Core i5, 12500H","8 GB (1 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,Intel UHD Graphics,Windows 11 Home,1.7 kg,356.8 x 227.6 x 19.9 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-a1503za-l1139w-i5-12500h
"Laptop Asus Vivobook M3504YA-L1144W R5 7530U/16GB/512GB/15.6""OLED/Win11 (No.00881383)",14.990.000₫,18.990.000₫,"15.6 inch, FHD (1920 x 1080), IPS, 60 Hz, OLED","AMD, Ryzen 5, 7530U","16 GB (2 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,,Windows 11 Home,1.7 kg,35.97 x 23.25 x 1.79 cm,Trung Quốc,5/2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-m3504ya-l1144w-r5-7530u
"Laptop MSI Modern 15 B7M-238VN R7 7730U/16GB/512GB/15.6""FHD/Win 11 (No.00878151)",16.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, FHD","AMD, Ryzen 7, 7730U","16 GB (1 thanh 16 GB), DDR4, 3200 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.4 kg,359 x 241 x 19.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-b7m-238vn-r7-7730u
"Laptop Acer Aspire 5 A515-58P-56RP i5 1335U/16GB/512GB/15.6""FHD/Win11 (No.00904691)",16.990.000₫,,"15.6 inch, FHD (1920 x 1080), IPS, 60 Hz, Acer ComfyView Anti-glare LED-backlit","Intel, Core i5, 1335U","16 GB, LPDDR5, 4800 MHz",SSD 512 GB,Intel UHD Graphics,Windows 11 Home,1.7 kg,362.9 x 237.5  x 17.99 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-5-a515-58p-56rp-i5-1335u
Laptop Asus Vivobook M1605YA-MB303W R7 7730U/16GB/512GB/16 inch/Win11 (No.00904945),15.990.000₫,,"16 inch, 1920 x 1200 Pixels, IPS, 60 Hz, LED Backlit","AMD, Ryzen 7, 7730U","16 GB (2 thanh 8 GB), DDR4",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.88 kg,35.87 x 24.95 x 1.99 cm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-m1605ya-mb303w-r7-7730u
"Laptop Asus Vivobook X1605VA-MB105W i5 1335U/8GB/512GB SSD/16"" WUXGA/Win11 (No.00873156)",18.190.000₫,,"16 inch, 1920 x 1200 Pixels, IPS, 60 Hz, Anti-Glare","Intel, Core i5, 1335U","8 GB, DDR4, 3200 MHz",SSD 512 GB,,Windows 11 Home,1.68 kg,35.87 x 24.95 x 1.99 ~ 1.99 cm,Trung Quốc,4/2023,https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1605va-mb105w-i5-1335u
Laptop Acer Swift 3 SF314-511-55QE i5 1135G7/16GB/512GB SSD/Win11 (No.00793771),13.990.000₫,23.790.000₫,"14.0 inch, 1920 x 1080 Pixels, IPS, 60 Hz, Acer ComfyView Anti-glare LED-backlit","Intel, Core i5, 1135G7","16 GB, LPDDR4X, 4266 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home,1.19 kg,15.9	x 322.8 x 212.2 mm,,2021,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-3-sf314-511-55qe-i5-1135g7
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-b13m-438vn-i5-1335u
Laptop Lenovo V14 G4 IRU i5 1335U/16GB/512GB/14” FHD/Win 11 (No.00906645),14.790.000₫,,"14 inch, FHD (1920 x 1080) TN, IPS, 240, 300 nits, IPS LCD","Intel, Core i5, 1335U","16 GB (2 thanh 8 GB), DDR4, 3200 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home,1.43 kg,324.2 x 215.2 x 19.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-v14-g4-iru-i5-1335u
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-14-c13m-458vn-i5-1335u
Laptop Acer Swift 3 SF314-43-R4X3 R5 5500U/16GB/512GB SSD/Win11 (No.00783546),13.490.000₫,20.990.000₫,"14.0 inch, 1920 x 1080 Pixels, IPS, 60 Hz, Acer ComfyView LED-backlit","AMD, Ryzen 5, 5500U","16 GB, LPDDR4X, 4266 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.19 kg,322.8 x 212.2 x 15.9 mm,Trung Quốc,2021,https://fptshop.com.vn/may-tinh-xach-tay/acer-swift-3-sf314-43-r4x3-r5-5500u
"Laptop Acer Aspire 3 A315-59-51X8 i5 1235U/8GB/512GB/15.6""FHD/Win11 (No.00888750)",12.990.000₫,17.990.000₫,"15.6 inch, 1920 x 1080 Pixels, TFT, 60 Hz, Acer ComfyView LED-backlit","Intel, Core i5, 1235U",8 GB,SSD 512 GB,Intel UHD Graphics,Windows 11 Home,1.7 kg,362.9x241.26x19.9 mm,Trung Quốc,2022,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a315-59-51x8-i5-1235u
"Laptop MSI Modern 15 B7M-231VN R5 7530U/16GB/512GB/15.6""FHD/Win 11 (No.00888833)",14.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, FHD","AMD, Ryzen 5, 7530U","16 GB, DDR4, 3200 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.4 kg,359 x 241 x 19.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-b7m-231vn-r5-7530u
"Laptop Lenovo Ideapad 1 - 14ALC7 R7 5700U/16GB/512GB/14.0"" FHD/Win 11 (No.00906628)",13.990.000₫,,"14 inch, 1920 x 1080 Pixels, IPS, 60, 250 nits, IPS FHD","AMD, Ryzen 7, 5700U","16 GB (2 thanh 8 GB), DDR4, 4266 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.38 kg,325.3 x 216.5 x 17.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-1-14alc7-r7-5700u
Laptop Acer Aspire 5 A514-54-5127 i5 1135G7/8GB/512GB SSD/14.0''FHD/Win11 (No.00797334),12.490.000₫,16.990.000₫,"14.0 inch, 1920 x 1080 Pixels, IPS, 60 Hz, Acer ComfyView Anti-glare LED-backlit","Intel, Core i5, 1135G7","8 GB, DDR4, 2666 MHz",SSD 512 GB,Intel Iris Xe Graphics,Windows 11 Home Single Language,1.45 kg,328 x 222.9 x 17.9 mm,Trung Quốc,2021,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-a514-54-5127-i5-1135g7
"Laptop Acer Aspire 3 A314-23M-R4TX R5 7520U/8GB/512GB/14""FHD/Win11 (No.00888224)",13.290.000₫,,"14.0 inch, 1920 x 1080 Pixels, IPS, 60 Hz, Acer ComfyView LED-backlit","AMD, Ryzen 5, 7520U",8 GB,SSD 512 GB,AMD Radeon Graphics,Windows 11 Home Single Language,1.4 ,328.3 (W) x 217.15 (D) x 18.0 (H) mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-3-a314-23m-r4tx-r5-7520u
"Laptop MSI Modern 15 B7M-098VN R7 7730U/8GB/512GB/15.6""FHD/Win 11 (No.00866562)",14.990.000₫,,"15.6 inch, 1920 x 1080 Pixels, IPS, 60 Hz, FHD","AMD, Ryzen 7, 7730U","8 GB, DDR4, 3200 MHz",SSD 512 GB,AMD Radeon Graphics,Windows 11 Home,1.4 kg,359 * 241 * 19.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/msi-modern-15-b7m-098vn-r7-7730u
,,,,,,,,,,,,,https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-5-a515-58p-351n-i3-1305u
"Laptop Lenovo V15 G4 AMN R5 7520U/16GB/512GB/15.6""FHD/Win11 (No.00907327)",11.490.000₫,,"15.6 inch, 1920 x 1200 Pixels, IPS, 60, 300 nits, Anti-Glare","AMD, Ryzen 5, 7520U","16 GB (1 thanh 16 GB), DDR5, 5500 MHz",SSD 512 GB,AMD Radeon 610M Graphics,Windows 11 Home,1.65 kg,359.2 x 235.8 x 19.9 mm,Trung Quốc,2023,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-v15-g4-amn-r5-7520u
